ORDEN,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,MICRO,BUSETA,BUS,CAMION,VOLQUETA,MOTO,BICICLETA,DIURNIO/NOCTURNO,GRAVEDAD
23954,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
23955,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
23956,0,2,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23957,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
23958,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
23959,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
23960,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23961,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23962,0,3,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23963,0,0,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
23964,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
23965,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23966,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23967,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
23968,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
23969,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
23970,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
23971,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23972,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23973,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23974,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23975,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23976,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Heridos
23977,0,0,0,1,0,1,0,0,0,0,0,Diurno,Con Heridos
23978,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23979,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
23980,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23981,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
23982,0,0,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
23983,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
23984,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
23985,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
23986,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Solo Daños
23987,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23988,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
23989,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
23990,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23991,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
23992,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
23993,0,2,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
23994,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
23995,0,0,0,0,0,1,0,0,0,1,0,Diurno,Solo Daños
23996,0,1,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
23997,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
23998,0,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
23999,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24000,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24001,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24002,0,1,0,1,0,0,1,0,0,0,0,Nocturno,Con Heridos
24003,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24004,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24005,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24006,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24007,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
24008,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24009,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24010,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24011,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24012,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24013,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24014,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24015,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24016,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24017,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24018,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24019,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24020,1,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24021,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24022,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
24023,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
24024,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24025,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24026,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24027,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24028,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
24029,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24030,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24031,1,1,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
24032,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24033,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Solo Daños
24034,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
24035,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24036,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24037,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24038,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24039,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24040,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
24041,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
24042,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24043,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24044,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24045,1,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24046,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24047,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
24048,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24049,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
24050,0,1,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
24051,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24052,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24053,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24054,0,0,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24055,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24056,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24057,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24058,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24059,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24060,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24061,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24062,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24063,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24064,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24065,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24066,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24067,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
24068,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24069,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24070,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24071,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24072,0,1,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
24073,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24074,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
24075,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24076,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
24077,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24078,0,1,0,0,0,0,0,0,0,0,1,Diurno,Con Heridos
24079,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24080,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
24081,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24082,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24083,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
24084,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24085,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Con Heridos
24086,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24087,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24088,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24089,0,0,0,0,0,0,0,1,0,1,0,Nocturno,Con Heridos
24090,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Muertos
24091,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24092,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24093,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24094,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24095,0,0,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
24096,0,4,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24097,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
24098,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24099,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24100,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
24101,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24102,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24103,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
24104,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Heridos
24105,1,0,0,0,0,1,0,0,0,0,0,Diurno,Con Heridos
24106,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24107,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24108,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24109,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24110,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24111,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24112,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24113,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24114,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24115,0,0,1,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
24116,0,1,1,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
24117,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24118,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24119,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24120,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Con Heridos
24121,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24122,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24123,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24124,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24125,0,0,0,0,0,0,1,0,0,2,0,Diurno,Con Heridos
24126,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24127,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24128,0,0,0,0,0,1,0,0,0,0,1,Diurno,Con Heridos
24129,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24130,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24131,0,0,0,1,0,0,0,0,0,1,0,Nocturno,Con Heridos
24132,0,2,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24133,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24134,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24135,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24136,0,2,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24137,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24138,0,1,0,0,1,0,0,0,0,0,0,Diurno,Solo Daños
24139,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24140,0,0,0,0,0,0,0,0,0,1,1,Nocturno,Con Heridos
24141,0,2,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24142,0,1,0,0,0,0,0,0,0,0,1,Diurno,Solo Daños
24143,0,0,0,0,0,1,0,0,0,1,0,Diurno,Con Heridos
24144,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24145,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24146,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24147,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24148,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24149,0,0,0,0,1,0,0,0,0,0,0,Nocturno,Solo Daños
24150,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24151,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24152,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24153,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24154,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24155,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24156,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24157,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24158,1,0,0,0,1,0,0,0,0,0,0,Nocturno,Con Heridos
24159,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24160,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24161,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24162,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24163,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24164,1,0,0,0,0,0,1,0,0,0,0,Diurno,Con Heridos
24165,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24166,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24167,0,0,0,0,0,0,1,1,0,1,0,Nocturno,Con Muertos
24168,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Solo Daños
24169,0,0,0,0,0,1,0,0,0,1,0,Diurno,Solo Daños
24170,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24171,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
24172,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24173,0,1,0,0,0,0,1,0,0,0,0,Diurno,Solo Daños
24174,0,0,0,1,0,0,1,0,0,0,0,Diurno,Solo Daños
24175,0,0,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24176,0,1,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24177,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24178,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24179,0,0,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
24180,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24181,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24182,0,1,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24183,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24184,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24185,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24186,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24187,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24188,0,2,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24189,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24190,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24191,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24192,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24193,0,1,1,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24194,0,0,0,0,0,0,1,0,0,1,0,Nocturno,Con Heridos
24195,0,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24196,0,1,0,0,0,1,0,0,0,0,0,Nocturno,Solo Daños
24197,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24198,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
24199,1,1,1,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24200,0,1,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24201,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24202,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24203,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24204,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24205,0,0,0,0,0,0,1,0,0,1,0,Diurno,Con Heridos
24206,0,0,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24207,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24208,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24209,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24210,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
24211,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24212,0,0,0,0,0,0,0,1,0,1,0,Diurno,Con Heridos
24213,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24214,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24215,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24216,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24217,0,0,0,0,0,0,0,1,0,1,0,Nocturno,Con Heridos
24218,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24219,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24220,0,1,0,0,0,0,0,0,0,0,1,Diurno,Con Heridos
24221,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24222,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24223,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24224,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24225,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24226,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24227,0,1,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
24228,1,2,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24229,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24230,0,1,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24231,0,1,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24232,0,1,0,0,0,1,0,0,0,0,0,Diurno,Solo Daños
24233,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24234,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24235,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24236,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24237,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24238,0,1,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24239,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24240,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24241,0,0,0,0,0,1,0,0,0,1,0,Nocturno,Con Heridos
24242,0,2,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24243,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24244,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24245,0,0,1,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24246,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24247,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24248,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24249,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24250,0,2,0,1,0,0,0,0,0,0,0,Diurno,Con Heridos
24251,0,0,0,1,0,0,0,0,0,1,0,Diurno,Solo Daños
24252,0,1,0,0,0,0,0,0,0,3,0,Diurno,Con Heridos
24253,0,0,0,0,0,0,0,0,0,2,0,Diurno,Solo Daños
24254,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24255,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24256,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24257,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24258,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24259,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24260,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24261,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24262,0,0,0,2,0,0,0,0,0,0,0,Nocturno,Solo Daños
24263,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24264,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24265,0,0,0,0,0,0,1,1,0,0,0,Nocturno,Solo Daños
24266,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24267,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24268,1,0,0,0,1,0,0,0,0,0,0,Nocturno,Con Heridos
24269,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24270,0,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24271,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24272,0,0,0,0,1,0,0,0,0,1,0,Diurno,Con Heridos
24273,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24274,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24275,0,0,1,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24276,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24277,0,2,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24278,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24279,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24280,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24281,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24282,0,0,0,0,0,0,0,0,0,2,0,Diurno,Con Heridos
24283,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24284,0,0,0,1,0,0,0,0,0,1,0,Diurno,Con Heridos
24285,0,0,1,0,0,1,0,0,0,0,0,Diurno,Solo Daños
24286,0,1,0,0,0,0,0,1,0,0,0,Diurno,Solo Daños
24287,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24288,0,1,1,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24289,0,2,0,0,0,0,0,1,0,0,0,Nocturno,Solo Daños
24290,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24291,1,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24292,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24293,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24294,0,0,0,1,0,1,0,0,0,0,0,Diurno,Solo Daños
24295,0,1,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24296,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24297,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24298,0,1,0,0,0,0,1,0,0,0,0,Nocturno,Solo Daños
24299,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24300,0,0,0,0,0,0,0,0,0,1,0,Nocturno,Con Muertos
24301,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24302,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24303,0,0,0,0,1,0,1,0,0,0,0,Diurno,Solo Daños
24304,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24305,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24306,0,1,0,0,0,0,0,0,0,1,0,Nocturno,Con Heridos
24307,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24308,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24309,0,1,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24310,0,0,0,0,1,0,0,0,0,2,0,Diurno,Con Heridos
24311,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24312,1,0,0,0,0,0,0,0,0,0,0,Diurno,Con Heridos
24313,0,1,0,1,0,0,0,0,0,0,0,Diurno,Solo Daños
24314,0,2,0,0,0,0,0,0,0,1,0,Diurno,Solo Daños
24315,0,2,0,0,0,0,0,0,0,0,0,Diurno,Solo Daños
24316,0,2,0,0,0,0,0,0,0,0,0,Nocturno,Solo Daños
24317,0,1,0,1,0,0,0,0,0,0,0,Nocturno,Solo Daños
24318,0,0,0,0,0,0,0,0,0,2,0,Nocturno,Con Heridos
24319,0,0,0,0,0,0,0,2,0,0,0,Nocturno,Solo Daños
24320,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
24321,0,0,0,2,0,0,0,0,0,0,0,Diurno,Solo Daños
24322,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24323,0,0,0,0,0,0,0,0,0,1,1,Diurno,Con Heridos
24324,1,0,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
24325,0,1,0,0,0,0,0,0,0,1,0,Diurno,Con Heridos
